iteration,operation,algorithm,duration_ms,tracemalloc_peak_bytes,tracemalloc_current_bytes,payload_size_bytes,timestamp,environment,run_id
21,raw_rsa_keygen,RSA-2048,22.565416991710663,1933.4,12.0,294,2026-04-12T13:05:42.060029+00:00,arm64-darwin,2
22,raw_rsa_keygen,RSA-2048,160.80962505657226,1933.4,12.0,294,2026-04-12T13:05:42.060031+00:00,arm64-darwin,2
23,raw_rsa_keygen,RSA-2048,56.140457978472114,1933.4,12.0,294,2026-04-12T13:05:42.060033+00:00,arm64-darwin,2
24,raw_rsa_keygen,RSA-2048,150.8417499717325,1933.4,12.0,294,2026-04-12T13:05:42.060035+00:00,arm64-darwin,2
25,raw_rsa_keygen,RSA-2048,221.8010419746861,1933.4,12.0,294,2026-04-12T13:05:42.060037+00:00,arm64-darwin,2
26,raw_rsa_keygen,RSA-2048,94.90979090332985,1933.4,12.0,294,2026-04-12T13:05:42.060039+00:00,arm64-darwin,2
27,raw_rsa_keygen,RSA-2048,199.11216595210135,1933.4,12.0,294,2026-04-12T13:05:42.060041+00:00,arm64-darwin,2
28,raw_rsa_keygen,RSA-2048,103.75783301424235,1933.4,12.0,294,2026-04-12T13:05:42.060043+00:00,arm64-darwin,2
29,raw_rsa_keygen,RSA-2048,108.48049994092435,1933.4,12.0,294,2026-04-12T13:05:42.060045+00:00,arm64-darwin,2
30,raw_rsa_keygen,RSA-2048,104.74654100835323,1933.4,12.0,294,2026-04-12T13:05:42.060047+00:00,arm64-darwin,2
31,raw_rsa_keygen,RSA-2048,142.64358300715685,1933.4,12.0,294,2026-04-12T13:05:42.060049+00:00,arm64-darwin,2
32,raw_rsa_keygen,RSA-2048,46.42195894848555,1933.4,12.0,294,2026-04-12T13:05:42.060051+00:00,arm64-darwin,2
33,raw_rsa_keygen,RSA-2048,81.67295798193663,1933.4,12.0,294,2026-04-12T13:05:42.060053+00:00,arm64-darwin,2
34,raw_rsa_keygen,RSA-2048,91.25633409712464,1933.4,12.0,294,2026-04-12T13:05:42.060055+00:00,arm64-darwin,2
35,raw_rsa_keygen,RSA-2048,224.68354098964483,1933.4,12.0,294,2026-04-12T13:05:42.060057+00:00,arm64-darwin,2
36,raw_rsa_keygen,RSA-2048,82.89204200264066,1933.4,12.0,294,2026-04-12T13:05:42.060059+00:00,arm64-darwin,2
37,raw_rsa_keygen,RSA-2048,174.9803749844432,1933.4,12.0,294,2026-04-12T13:05:42.060061+00:00,arm64-darwin,2
38,raw_rsa_keygen,RSA-2048,97.70708391442895,1933.4,12.0,294,2026-04-12T13:05:42.060063+00:00,arm64-darwin,2
39,raw_rsa_keygen,RSA-2048,59.53724996652454,1933.4,12.0,294,2026-04-12T13:05:42.060065+00:00,arm64-darwin,2
40,raw_rsa_keygen,RSA-2048,79.89041705150157,1933.4,12.0,294,2026-04-12T13:05:42.060067+00:00,arm64-darwin,2
41,raw_rsa_keygen,RSA-2048,87.12570799980313,1933.4,12.0,294,2026-04-12T13:05:42.060070+00:00,arm64-darwin,2
42,raw_rsa_keygen,RSA-2048,131.18637504521757,1933.4,12.0,294,2026-04-12T13:05:42.060072+00:00,arm64-darwin,2
43,raw_rsa_keygen,RSA-2048,187.3769590165466,1933.4,12.0,294,2026-04-12T13:05:42.060074+00:00,arm64-darwin,2
44,raw_rsa_keygen,RSA-2048,102.02275007031858,1933.4,12.0,294,2026-04-12T13:05:42.060076+00:00,arm64-darwin,2
45,raw_rsa_keygen,RSA-2048,53.68237500078976,1933.4,12.0,294,2026-04-12T13:05:42.060078+00:00,arm64-darwin,2
46,raw_rsa_keygen,RSA-2048,67.62500002514571,1933.4,12.0,294,2026-04-12T13:05:42.060080+00:00,arm64-darwin,2
47,raw_rsa_keygen,RSA-2048,49.08712499309331,1933.4,12.0,294,2026-04-12T13:05:42.060086+00:00,arm64-darwin,2
48,raw_rsa_keygen,RSA-2048,59.41708292812109,1933.4,12.0,294,2026-04-12T13:05:42.060088+00:00,arm64-darwin,2
49,raw_rsa_keygen,RSA-2048,91.01716591976583,1933.4,12.0,294,2026-04-12T13:05:42.060090+00:00,arm64-darwin,2
50,raw_rsa_keygen,RSA-2048,93.802958028391,1933.4,12.0,294,2026-04-12T13:05:42.060092+00:00,arm64-darwin,2
51,raw_rsa_keygen,RSA-2048,208.58216704800725,1933.4,12.0,294,2026-04-12T13:05:42.060094+00:00,arm64-darwin,2
52,raw_rsa_keygen,RSA-2048,67.58929102215916,1933.4,12.0,294,2026-04-12T13:05:42.060096+00:00,arm64-darwin,2
53,raw_rsa_keygen,RSA-2048,67.54108297172934,1933.4,12.0,294,2026-04-12T13:05:42.060098+00:00,arm64-darwin,2
54,raw_rsa_keygen,RSA-2048,93.02575001493096,1933.4,12.0,294,2026-04-12T13:05:42.060100+00:00,arm64-darwin,2
55,raw_rsa_keygen,RSA-2048,103.48279203753918,1933.4,12.0,294,2026-04-12T13:05:42.060102+00:00,arm64-darwin,2
56,raw_rsa_keygen,RSA-2048,109.38787495251745,1933.4,12.0,294,2026-04-12T13:05:42.060104+00:00,arm64-darwin,2
57,raw_rsa_keygen,RSA-2048,157.45091601274908,1933.4,12.0,294,2026-04-12T13:05:42.060106+00:00,arm64-darwin,2
58,raw_rsa_keygen,RSA-2048,51.11704196315259,1933.4,12.0,294,2026-04-12T13:05:42.060108+00:00,arm64-darwin,2
59,raw_rsa_keygen,RSA-2048,99.8085830360651,1933.4,12.0,294,2026-04-12T13:05:42.060109+00:00,arm64-darwin,2
60,raw_rsa_keygen,RSA-2048,39.266582927666605,1933.4,12.0,294,2026-04-12T13:05:42.060112+00:00,arm64-darwin,2
61,raw_rsa_keygen,RSA-2048,275.48654202837497,1933.4,12.0,294,2026-04-12T13:05:42.060113+00:00,arm64-darwin,2
62,raw_rsa_keygen,RSA-2048,134.4817919889465,1933.4,12.0,294,2026-04-12T13:05:42.060115+00:00,arm64-darwin,2
63,raw_rsa_keygen,RSA-2048,120.5619580578059,1933.4,12.0,294,2026-04-12T13:05:42.060117+00:00,arm64-darwin,2
64,raw_rsa_keygen,RSA-2048,166.92704206798226,1933.4,12.0,294,2026-04-12T13:05:42.060119+00:00,arm64-darwin,2
65,raw_rsa_keygen,RSA-2048,150.2357500139624,1933.4,12.0,294,2026-04-12T13:05:42.060122+00:00,arm64-darwin,2
66,raw_rsa_keygen,RSA-2048,48.67533303331584,1933.4,12.0,294,2026-04-12T13:05:42.060124+00:00,arm64-darwin,2
67,raw_rsa_keygen,RSA-2048,107.61254106182605,1933.4,12.0,294,2026-04-12T13:05:42.060126+00:00,arm64-darwin,2
68,raw_rsa_keygen,RSA-2048,97.07908297423273,1933.4,12.0,294,2026-04-12T13:05:42.060129+00:00,arm64-darwin,2
69,raw_rsa_keygen,RSA-2048,45.212082914076746,1933.4,12.0,294,2026-04-12T13:05:42.060130+00:00,arm64-darwin,2
70,raw_rsa_keygen,RSA-2048,84.51558300293982,1933.4,12.0,294,2026-04-12T13:05:42.060132+00:00,arm64-darwin,2
71,raw_rsa_keygen,RSA-2048,132.20104190986603,1933.4,12.0,294,2026-04-12T13:05:42.060134+00:00,arm64-darwin,2
72,raw_rsa_keygen,RSA-2048,111.21183296199888,1933.4,12.0,294,2026-04-12T13:05:42.060136+00:00,arm64-darwin,2
73,raw_rsa_keygen,RSA-2048,281.4688339130953,1933.4,12.0,294,2026-04-12T13:05:42.060138+00:00,arm64-darwin,2
74,raw_rsa_keygen,RSA-2048,19.63858399540186,1933.4,12.0,294,2026-04-12T13:05:42.060141+00:00,arm64-darwin,2
75,raw_rsa_keygen,RSA-2048,50.929666962474585,1933.4,12.0,294,2026-04-12T13:05:42.060143+00:00,arm64-darwin,2
76,raw_rsa_keygen,RSA-2048,99.58183392882347,1933.4,12.0,294,2026-04-12T13:05:42.060145+00:00,arm64-darwin,2
77,raw_rsa_keygen,RSA-2048,79.75995796732605,1933.4,12.0,294,2026-04-12T13:05:42.060148+00:00,arm64-darwin,2
78,raw_rsa_keygen,RSA-2048,70.84449997637421,1933.4,12.0,294,2026-04-12T13:05:42.060150+00:00,arm64-darwin,2
79,raw_rsa_keygen,RSA-2048,126.94120802916586,1933.4,12.0,294,2026-04-12T13:05:42.060152+00:00,arm64-darwin,2
80,raw_rsa_keygen,RSA-2048,117.63200000859797,1933.4,12.0,294,2026-04-12T13:05:42.060154+00:00,arm64-darwin,2
81,raw_rsa_keygen,RSA-2048,97.39629190880805,1933.4,12.0,294,2026-04-12T13:05:42.060156+00:00,arm64-darwin,2
82,raw_rsa_keygen,RSA-2048,176.77629191894084,1933.4,12.0,294,2026-04-12T13:05:42.060158+00:00,arm64-darwin,2
83,raw_rsa_keygen,RSA-2048,24.25529109314084,1933.4,12.0,294,2026-04-12T13:05:42.060160+00:00,arm64-darwin,2
84,raw_rsa_keygen,RSA-2048,171.32479208521545,1933.4,12.0,294,2026-04-12T13:05:42.060162+00:00,arm64-darwin,2
85,raw_rsa_keygen,RSA-2048,102.2803750820458,1933.4,12.0,294,2026-04-12T13:05:42.060164+00:00,arm64-darwin,2
86,raw_rsa_keygen,RSA-2048,57.80133395455778,1933.4,12.0,294,2026-04-12T13:05:42.060166+00:00,arm64-darwin,2
87,raw_rsa_keygen,RSA-2048,304.315457935445,1933.4,12.0,294,2026-04-12T13:05:42.060168+00:00,arm64-darwin,2
88,raw_rsa_keygen,RSA-2048,64.37575002200902,1933.4,12.0,294,2026-04-12T13:05:42.060169+00:00,arm64-darwin,2
89,raw_rsa_keygen,RSA-2048,80.281832953915,1933.4,12.0,294,2026-04-12T13:05:42.060172+00:00,arm64-darwin,2
90,raw_rsa_keygen,RSA-2048,116.96462496183813,1933.4,12.0,294,2026-04-12T13:05:42.060173+00:00,arm64-darwin,2
91,raw_rsa_keygen,RSA-2048,68.35979199968278,1933.4,12.0,294,2026-04-12T13:05:42.060175+00:00,arm64-darwin,2
92,raw_rsa_keygen,RSA-2048,97.87208307534456,1933.4,12.0,294,2026-04-12T13:05:42.060177+00:00,arm64-darwin,2
93,raw_rsa_keygen,RSA-2048,160.85750004276633,1933.4,12.0,294,2026-04-12T13:05:42.060180+00:00,arm64-darwin,2
94,raw_rsa_keygen,RSA-2048,91.33895800914615,1933.4,12.0,294,2026-04-12T13:05:42.060182+00:00,arm64-darwin,2
95,raw_rsa_keygen,RSA-2048,65.44266699347645,1933.4,12.0,294,2026-04-12T13:05:42.060184+00:00,arm64-darwin,2
96,raw_rsa_keygen,RSA-2048,116.96183297317475,1933.4,12.0,294,2026-04-12T13:05:42.060186+00:00,arm64-darwin,2
97,raw_rsa_keygen,RSA-2048,26.227875030599535,1933.4,12.0,294,2026-04-12T13:05:42.060188+00:00,arm64-darwin,2
98,raw_rsa_keygen,RSA-2048,52.01666592620313,1933.4,12.0,294,2026-04-12T13:05:42.060190+00:00,arm64-darwin,2
99,raw_rsa_keygen,RSA-2048,146.112542017363,1933.4,12.0,294,2026-04-12T13:05:42.060192+00:00,arm64-darwin,2
0,raw_rsa_sign,RSA-2048,88.32066599279642,742.0,52.0,256,2026-04-12T13:05:52.789083+00:00,arm64-darwin,2
1,raw_rsa_sign,RSA-2048,88.33283302374184,742.0,52.0,256,2026-04-12T13:05:52.789105+00:00,arm64-darwin,2
2,raw_rsa_sign,RSA-2048,89.10591597668827,742.0,52.0,256,2026-04-12T13:05:52.789109+00:00,arm64-darwin,2
3,raw_rsa_sign,RSA-2048,88.34758296143264,742.0,52.0,256,2026-04-12T13:05:52.789112+00:00,arm64-darwin,2
4,raw_rsa_sign,RSA-2048,88.55745801702142,742.0,52.0,256,2026-04-12T13:05:52.789115+00:00,arm64-darwin,2
5,raw_rsa_sign,RSA-2048,88.5697080520913,742.0,52.0,256,2026-04-12T13:05:52.789117+00:00,arm64-darwin,2
6,raw_rsa_sign,RSA-2048,88.95650005433708,742.0,52.0,256,2026-04-12T13:05:52.789119+00:00,arm64-darwin,2
7,raw_rsa_sign,RSA-2048,88.47304107621312,742.0,52.0,256,2026-04-12T13:05:52.789121+00:00,arm64-darwin,2
8,raw_rsa_sign,RSA-2048,88.70470803231001,742.0,52.0,256,2026-04-12T13:05:52.789123+00:00,arm64-darwin,2
9,raw_rsa_sign,RSA-2048,88.8200419722125,742.0,52.0,256,2026-04-12T13:05:52.789125+00:00,arm64-darwin,2
10,raw_rsa_sign,RSA-2048,89.12116603460163,742.0,52.0,256,2026-04-12T13:05:52.789127+00:00,arm64-darwin,2
11,raw_rsa_sign,RSA-2048,88.42820802237839,742.0,52.0,256,2026-04-12T13:05:52.789129+00:00,arm64-darwin,2
12,raw_rsa_sign,RSA-2048,89.24941695295274,742.0,52.0,256,2026-04-12T13:05:52.789131+00:00,arm64-darwin,2
13,raw_rsa_sign,RSA-2048,88.54024996981025,742.0,52.0,256,2026-04-12T13:05:52.789132+00:00,arm64-darwin,2
14,raw_rsa_sign,RSA-2048,88.65812490694225,742.0,52.0,256,2026-04-12T13:05:52.789134+00:00,arm64-darwin,2
15,raw_rsa_sign,RSA-2048,88.78787502180785,742.0,52.0,256,2026-04-12T13:05:52.789136+00:00,arm64-darwin,2
16,raw_rsa_sign,RSA-2048,88.42654095496982,742.0,52.0,256,2026-04-12T13:05:52.789138+00:00,arm64-darwin,2
17,raw_rsa_sign,RSA-2048,88.66399992257357,742.0,52.0,256,2026-04-12T13:05:52.789140+00:00,arm64-darwin,2
18,raw_rsa_sign,RSA-2048,88.79650000017136,742.0,52.0,256,2026-04-12T13:05:52.789142+00:00,arm64-darwin,2
19,raw_rsa_sign,RSA-2048,88.54237501509488,742.0,52.0,256,2026-04-12T13:05:52.789144+00:00,arm64-darwin,2
20,raw_rsa_sign,RSA-2048,88.67700002156198,742.0,52.0,256,2026-04-12T13:05:52.789146+00:00,arm64-darwin,2
21,raw_rsa_sign,RSA-2048,88.4116250090301,742.0,52.0,256,2026-04-12T13:05:52.789148+00:00,arm64-darwin,2
22,raw_rsa_sign,RSA-2048,88.32141605671495,742.0,52.0,256,2026-04-12T13:05:52.789150+00:00,arm64-darwin,2
23,raw_rsa_sign,RSA-2048,88.34691601805389,742.0,52.0,256,2026-04-12T13:05:52.789152+00:00,arm64-darwin,2
24,raw_rsa_sign,RSA-2048,88.65995891392231,742.0,52.0,256,2026-04-12T13:05:52.789154+00:00,arm64-darwin,2
25,raw_rsa_sign,RSA-2048,88.38137506972998,742.0,52.0,256,2026-04-12T13:05:52.789156+00:00,arm64-darwin,2
26,raw_rsa_sign,RSA-2048,88.40608294121921,742.0,52.0,256,2026-04-12T13:05:52.789158+00:00,arm64-darwin,2
27,raw_rsa_sign,RSA-2048,88.59283407218754,742.0,52.0,256,2026-04-12T13:05:52.789160+00:00,arm64-darwin,2
28,raw_rsa_sign,RSA-2048,88.36904109921306,742.0,52.0,256,2026-04-12T13:05:52.789162+00:00,arm64-darwin,2
29,raw_rsa_sign,RSA-2048,88.46887503750622,742.0,52.0,256,2026-04-12T13:05:52.789164+00:00,arm64-darwin,2
30,raw_rsa_sign,RSA-2048,88.33912503905594,742.0,52.0,256,2026-04-12T13:05:52.789166+00:00,arm64-darwin,2
31,raw_rsa_sign,RSA-2048,88.10616692062467,742.0,52.0,256,2026-04-12T13:05:52.789167+00:00,arm64-darwin,2
32,raw_rsa_sign,RSA-2048,88.79295806400478,742.0,52.0,256,2026-04-12T13:05:52.789169+00:00,arm64-darwin,2
33,raw_rsa_sign,RSA-2048,88.92204193398356,742.0,52.0,256,2026-04-12T13:05:52.789171+00:00,arm64-darwin,2
34,raw_rsa_sign,RSA-2048,88.69954198598862,742.0,52.0,256,2026-04-12T13:05:52.789173+00:00,arm64-darwin,2
35,raw_rsa_sign,RSA-2048,88.62429100554436,742.0,52.0,256,2026-04-12T13:05:52.789175+00:00,arm64-darwin,2
36,raw_rsa_sign,RSA-2048,88.53649999946356,742.0,52.0,256,2026-04-12T13:05:52.789177+00:00,arm64-darwin,2
37,raw_rsa_sign,RSA-2048,88.86499993968755,742.0,52.0,256,2026-04-12T13:05:52.789179+00:00,arm64-darwin,2
38,raw_rsa_sign,RSA-2048,88.3445410290733,742.0,52.0,256,2026-04-12T13:05:52.789181+00:00,arm64-darwin,2
39,raw_rsa_sign,RSA-2048,88.30483397468925,742.0,52.0,256,2026-04-12T13:05:52.789182+00:00,arm64-darwin,2
40,raw_rsa_sign,RSA-2048,88.48837506957352,742.0,52.0,256,2026-04-12T13:05:52.789184+00:00,arm64-darwin,2
41,raw_rsa_sign,RSA-2048,88.86787493247539,742.0,52.0,256,2026-04-12T13:05:52.789186+00:00,arm64-darwin,2
42,raw_rsa_sign,RSA-2048,88.68791605345905,742.0,52.0,256,2026-04-12T13:05:52.789188+00:00,arm64-darwin,2
43,raw_rsa_sign,RSA-2048,88.44099997077137,742.0,52.0,256,2026-04-12T13:05:52.789190+00:00,arm64-darwin,2
44,raw_rsa_sign,RSA-2048,88.620875030756,742.0,52.0,256,2026-04-12T13:05:52.789192+00:00,arm64-darwin,2
45,raw_rsa_sign,RSA-2048,88.32433400675654,742.0,52.0,256,2026-04-12T13:05:52.789194+00:00,arm64-darwin,2
46,raw_rsa_sign,RSA-2048,88.50420895032585,742.0,52.0,256,2026-04-12T13:05:52.789196+00:00,arm64-darwin,2
47,raw_rsa_sign,RSA-2048,88.19224999751896,742.0,52.0,256,2026-04-12T13:05:52.789198+00:00,arm64-darwin,2
48,raw_rsa_sign,RSA-2048,91.40866599045694,742.0,52.0,256,2026-04-12T13:05:52.789199+00:00,arm64-darwin,2
49,raw_rsa_sign,RSA-2048,89.6866659168154,742.0,52.0,256,2026-04-12T13:05:52.789210+00:00,arm64-darwin,2
50,raw_rsa_sign,RSA-2048,88.71433301828802,742.0,52.0,256,2026-04-12T13:05:52.789212+00:00,arm64-darwin,2
51,raw_rsa_sign,RSA-2048,88.9180829981342,742.0,52.0,256,2026-04-12T13:05:52.789214+00:00,arm64-darwin,2
52,raw_rsa_sign,RSA-2048,88.67329091299325,742.0,52.0,256,2026-04-12T13:05:52.789216+00:00,arm64-darwin,2
53,raw_rsa_sign,RSA-2048,88.38816697243601,742.0,52.0,256,2026-04-12T13:05:52.789219+00:00,arm64-darwin,2
54,raw_rsa_sign,RSA-2048,88.54004205204546,742.0,52.0,256,2026-04-12T13:05:52.789221+00:00,arm64-darwin,2
55,raw_rsa_sign,RSA-2048,88.33245909772813,742.0,52.0,256,2026-04-12T13:05:52.789223+00:00,arm64-darwin,2
56,raw_rsa_sign,RSA-2048,88.79075001459569,742.0,52.0,256,2026-04-12T13:05:52.789225+00:00,arm64-darwin,2
57,raw_rsa_sign,RSA-2048,88.67554098833352,742.0,52.0,256,2026-04-12T13:05:52.789227+00:00,arm64-darwin,2
58,raw_rsa_sign,RSA-2048,88.44950003549457,742.0,52.0,256,2026-04-12T13:05:52.789229+00:00,arm64-darwin,2
59,raw_rsa_sign,RSA-2048,88.61058298498392,742.0,52.0,256,2026-04-12T13:05:52.789231+00:00,arm64-darwin,2
60,raw_rsa_sign,RSA-2048,88.89241691213101,742.0,52.0,256,2026-04-12T13:05:52.789232+00:00,arm64-darwin,2
61,raw_rsa_sign,RSA-2048,88.41687499079853,742.0,52.0,256,2026-04-12T13:05:52.789234+00:00,arm64-darwin,2
62,raw_rsa_sign,RSA-2048,88.69166695512831,742.0,52.0,256,2026-04-12T13:05:52.789236+00:00,arm64-darwin,2
63,raw_rsa_sign,RSA-2048,88.34733394905925,742.0,52.0,256,2026-04-12T13:05:52.789238+00:00,arm64-darwin,2
64,raw_rsa_sign,RSA-2048,88.25833408627659,742.0,52.0,256,2026-04-12T13:05:52.789240+00:00,arm64-darwin,2
65,raw_rsa_sign,RSA-2048,88.54537492152303,742.0,52.0,256,2026-04-12T13:05:52.789242+00:00,arm64-darwin,2
66,raw_rsa_sign,RSA-2048,88.59129110351205,742.0,52.0,256,2026-04-12T13:05:52.789244+00:00,arm64-darwin,2
67,raw_rsa_sign,RSA-2048,88.807416963391,742.0,52.0,256,2026-04-12T13:05:52.789246+00:00,arm64-darwin,2
68,raw_rsa_sign,RSA-2048,88.40545790735632,742.0,52.0,256,2026-04-12T13:05:52.789248+00:00,arm64-darwin,2
69,raw_rsa_sign,RSA-2048,88.6464590439573,742.0,52.0,256,2026-04-12T13:05:52.789250+00:00,arm64-darwin,2
70,raw_rsa_sign,RSA-2048,88.46124995034188,742.0,52.0,256,2026-04-12T13:05:52.789253+00:00,arm64-darwin,2
71,raw_rsa_sign,RSA-2048,89.13774997927248,742.0,52.0,256,2026-04-12T13:05:52.789255+00:00,arm64-darwin,2
72,raw_rsa_sign,RSA-2048,90.13879206031561,742.0,52.0,256,2026-04-12T13:05:52.789257+00:00,arm64-darwin,2
73,raw_rsa_sign,RSA-2048,89.07149999868125,742.0,52.0,256,2026-04-12T13:05:52.789259+00:00,arm64-darwin,2
74,raw_rsa_sign,RSA-2048,88.61904102377594,742.0,52.0,256,2026-04-12T13:05:52.789261+00:00,arm64-darwin,2
75,raw_rsa_sign,RSA-2048,88.70970795396715,742.0,52.0,256,2026-04-12T13:05:52.789263+00:00,arm64-darwin,2
76,raw_rsa_sign,RSA-2048,88.61666696611792,742.0,52.0,256,2026-04-12T13:05:52.789265+00:00,arm64-darwin,2
77,raw_rsa_sign,RSA-2048,88.69179198518395,742.0,52.0,256,2026-04-12T13:05:52.789268+00:00,arm64-darwin,2
78,raw_rsa_sign,RSA-2048,88.47254200372845,742.0,52.0,256,2026-04-12T13:05:52.789270+00:00,arm64-darwin,2
79,raw_rsa_sign,RSA-2048,88.4789580013603,742.0,52.0,256,2026-04-12T13:05:52.789272+00:00,arm64-darwin,2
80,raw_rsa_sign,RSA-2048,88.3996250340715,742.0,52.0,256,2026-04-12T13:05:52.789274+00:00,arm64-darwin,2
81,raw_rsa_sign,RSA-2048,88.59916601795703,742.0,52.0,256,2026-04-12T13:05:52.789276+00:00,arm64-darwin,2
82,raw_rsa_sign,RSA-2048,88.60749995801598,742.0,52.0,256,2026-04-12T13:05:52.789277+00:00,arm64-darwin,2
83,raw_rsa_sign,RSA-2048,89.05837498605251,742.0,52.0,256,2026-04-12T13:05:52.789279+00:00,arm64-darwin,2
84,raw_rsa_sign,RSA-2048,88.59329193364829,742.0,52.0,256,2026-04-12T13:05:52.789281+00:00,arm64-darwin,2
85,raw_rsa_sign,RSA-2048,88.28300004824996,742.0,52.0,256,2026-04-12T13:05:52.789283+00:00,arm64-darwin,2
86,raw_rsa_sign,RSA-2048,88.65375001914799,742.0,52.0,256,2026-04-12T13:05:52.789285+00:00,arm64-darwin,2
87,raw_rsa_sign,RSA-2048,88.49083306267858,742.0,52.0,256,2026-04-12T13:05:52.789287+00:00,arm64-darwin,2
88,raw_rsa_sign,RSA-2048,88.33987498655915,742.0,52.0,256,2026-04-12T13:05:52.789289+00:00,arm64-darwin,2
89,raw_rsa_sign,RSA-2048,88.43608293682337,742.0,52.0,256,2026-04-12T13:05:52.789291+00:00,arm64-darwin,2
90,raw_rsa_sign,RSA-2048,88.89833302237093,742.0,52.0,256,2026-04-12T13:05:52.789293+00:00,arm64-darwin,2
91,raw_rsa_sign,RSA-2048,88.53091590572149,742.0,52.0,256,2026-04-12T13:05:52.789295+00:00,arm64-darwin,2
92,raw_rsa_sign,RSA-2048,88.12812506221235,742.0,52.0,256,2026-04-12T13:05:52.789297+00:00,arm64-darwin,2
93,raw_rsa_sign,RSA-2048,88.35391595494002,742.0,52.0,256,2026-04-12T13:05:52.789300+00:00,arm64-darwin,2
94,raw_rsa_sign,RSA-2048,87.93679100926965,742.0,52.0,256,2026-04-12T13:05:52.789302+00:00,arm64-darwin,2
95,raw_rsa_sign,RSA-2048,88.24112499132752,742.0,52.0,256,2026-04-12T13:05:52.789303+00:00,arm64-darwin,2
96,raw_rsa_sign,RSA-2048,88.57137500308454,742.0,52.0,256,2026-04-12T13:05:52.789305+00:00,arm64-darwin,2
97,raw_rsa_sign,RSA-2048,88.84179196320474,742.0,52.0,256,2026-04-12T13:05:52.789308+00:00,arm64-darwin,2
98,raw_rsa_sign,RSA-2048,88.5218339972198,742.0,52.0,256,2026-04-12T13:05:52.789310+00:00,arm64-darwin,2
99,raw_rsa_sign,RSA-2048,88.528958032839,742.0,52.0,256,2026-04-12T13:05:52.789312+00:00,arm64-darwin,2
0,raw_rsa_verify,RSA-2048,0.1157920341938734,517.0,52.0,256,2026-04-12T13:05:52.803966+00:00,arm64-darwin,2
1,raw_rsa_verify,RSA-2048,0.11120806448161602,517.0,52.0,256,2026-04-12T13:05:52.803972+00:00,arm64-darwin,2
2,raw_rsa_verify,RSA-2048,0.11154194362461567,517.0,52.0,256,2026-04-12T13:05:52.803975+00:00,arm64-darwin,2
3,raw_rsa_verify,RSA-2048,0.11133297812193632,517.0,52.0,256,2026-04-12T13:05:52.803977+00:00,arm64-darwin,2
